id,reputation,post_count,age
15883,125,3,5
91520,21,3,1
65806,27,3,2
75687,23,3,1
8524,183,3,6
64577,113,3,2
3313,123,3,6
51495,73,3,2
102668,1,3,0
3317,156,3,6
3321,135,3,6
62548,131,3,2
61071,5,3,2
15850,151,3,5
57108,163,3,2
88458,13,3,1
96481,11,3,0
51481,283,3,2
65834,27,3,2
3357,161,3,6
15807,146,3,5
110309,121,3,0
100067,3,3,0
37775,85,3,3
52767,131,3,2
27634,113,3,4
27641,115,3,4
91251,11,3,1
43714,49,3,3
12328,121,3,5
59608,15,3,2
96842,11,3,0
74497,121,3,1
58990,101,3,2
3439,31,3,6
14525,167,3,5
23851,99,3,4
74387,136,3,1
87214,143,3,1
58977,39,3,2
20544,1016,3,4
13348,251,3,5
109587,139,3,0
59763,121,3,2
47064,111,3,3
31608,67,3,4
83455,13,3,1
3504,209,3,6
95901,21,3,1
45713,7,3,3
27702,148,3,4
27704,306,3,4
31603,131,3,4
99260,121,3,0
57973,31,3,2
45741,21,3,3
64973,170,3,2
33716,123,3,3
78749,136,3,1
28938,169,3,4
76436,83,3,1
45762,121,3,3
8478,252,3,6
77204,21,3,1
31072,93,3,4
50074,61,3,3
101261,59,3,0
44089,113,3,3
27741,109,3,4
3591,353,3,6
34281,143,3,3
84830,123,3,1
14542,180,3,5
54503,41,3,2
27760,11,3,4
31075,203,3,4
14562,23,3,5
27767,113,3,4
70152,13,3,2
8417,135,3,6
53039,95,3,2
28917,33,3,4
85617,33,3,1
59918,27,3,2
66736,181,3,2
107661,33,3,0
42205,313,3,3
4668,47,3,6
4676,323,3,6
111186,13,3,0
40163,21,3,3
95503,111,3,1
100734,21,3,0
74895,73,3,1
86095,23,3,1
85232,25,3,1
4705,163,3,6
73224,33,3,2
63018,161,3,2
4719,516,3,6
112139,19,3,0
39423,331,3,3
63434,56,3,2
73195,23,3,2
69847,21,3,2
29806,277,3,4
88429,121,3,1
89193,41,3,1
85237,31,3,1
42204,193,3,3
29799,113,3,4
71896,75,3,2
14598,191,3,5
40162,137,3,3
31582,31,3,4
15604,241,3,5
41626,141,3,3
41629,145,3,3
21464,181,3,4
98408,11,3,0
97903,41,3,0
61916,121,3,2
100740,71,3,0
68639,51,3,2
51375,81,3,3
66040,61,3,2
77977,43,3,1
76456,41,3,1
105074,19,3,0
73938,133,3,1
78290,51,3,1
14625,116,3,5
85272,31,3,1
39580,199,3,3
50874,129,3,3
50331,131,3,3
24011,33,3,4
37924,534,3,3
63445,211,3,2
77992,25,3,1
10210,131,3,5
69842,71,3,2
60003,43,3,2
92553,143,3,1
87526,19,3,1
34341,121,3,3
62789,146,3,2
13618,191,3,5
12786,336,3,5
64717,151,3,2
58923,83,3,2
108536,11,3,0
62052,125,3,2
96063,1,3,1
59930,31,3,2
58508,51,3,2
66108,121,3,2
66109,31,3,2
42634,159,3,3
71957,19,3,2
42178,51,3,3
78268,101,3,1
53439,133,3,2
38626,121,3,3
57310,21,3,2
5021,166,3,6
15402,295,3,5
27984,201,3,4
61790,159,3,2
68594,123,3,2
46123,131,3,3
8251,56,3,6
100745,1,3,0
48997,181,3,3
44446,121,3,3
28011,225,3,4
68586,21,3,2
49755,111,3,3
78016,121,3,1
64830,85,3,2
31487,25,3,4
35399,147,3,3
79006,1,3,1
76145,45,3,1
68306,27,3,2
93909,11,3,1
90722,41,3,1
12785,17,3,5
31464,181,3,4
69634,96,3,2
5103,205,3,6
76484,163,3,1
43367,121,3,3
66192,51,3,2
89200,38,3,1
79600,11,3,1
15315,101,3,5
99883,83,3,0
5144,247,3,6
51262,153,3,3
99885,23,3,0
5165,111,3,6
8237,143,3,6
5172,101,3,6
66220,146,3,2
31443,135,3,4
94719,21,3,1
63469,111,3,2
75400,31,3,1
5184,513,3,6
35420,503,3,3
63471,133,3,2
5199,261,3,6
76862,123,3,1
5203,321,3,6
58890,340,3,2
41894,53,3,3
105222,26,3,0
46265,141,3,3
8236,73,3,6
28101,221,3,4
85308,1,3,1
57368,151,3,2
54581,145,3,2
67917,33,3,2
5249,191,3,6
31399,139,3,4
54587,43,3,2
97253,113,3,0
28138,135,3,4
41968,281,3,3
91563,191,3,1
58849,65,3,2
40557,133,3,3
97877,11,3,0
51210,161,3,3
90132,143,3,1
47958,155,3,3
24235,71,3,4
24240,126,3,4
46293,171,3,3
46782,211,3,3
73890,21,3,1
66626,195,3,2
58842,61,3,2
5316,283,3,6
88291,123,3,1
104148,43,3,0
28209,56,3,4
35449,129,3,3
31346,19,3,4
46313,23,3,3
89502,45,3,1
67261,143,3,2
94320,81,3,1
6385,381,3,6
58841,203,3,2
68325,261,3,2
24259,153,3,4
61800,11,3,2
66612,134,3,2
51163,131,3,3
94711,109,3,1
95935,13,3,1
96216,1,3,0
28272,51,3,4
59947,11,3,2
59951,31,3,2
58700,121,3,2
84051,175,3,1
73039,41,3,2
42142,183,3,3
96208,121,3,0
74929,23,3,1
77094,36,3,1
41726,29,3,3
51126,123,3,3
51106,97,3,3
35461,65,3,3
18313,151,3,5
90151,17,3,1
6496,79,3,6
28714,233,3,4
41764,111,3,3
28694,46,3,4
6523,63,3,6
46413,123,3,3
28337,186,3,4
78102,45,3,1
66372,21,3,2
78686,1,3,1
18306,215,3,5
15090,151,3,5
73547,166,3,1
68457,111,3,2
38226,81,3,3
38093,101,3,3
74593,21,3,1
51090,213,3,3
83302,21,3,1
39223,143,3,3
104168,23,3,0
62077,338,3,2
15024,195,3,5
18282,186,3,5
97384,1,3,0
57445,43,3,2
66404,17,3,2
90153,33,3,1
83320,121,3,1
87368,85,3,1
79530,21,3,1
85322,41,3,1
18249,293,3,5
24355,149,3,4
108997,111,3,0
86119,51,3,1
46519,168,3,3
92541,21,3,1
18248,123,3,5
38107,185,3,3
90375,3,3,1
53451,135,3,2
78131,21,3,1
7702,161,3,6
79516,21,3,1
68440,41,3,2
18246,131,3,5
28475,177,3,4
68433,111,3,2
104860,25,3,0
41740,143,3,3
68421,13,3,2
73832,33,3,1
92011,111,3,1
14732,121,3,5
68413,175,3,2
79499,13,3,1
78143,123,3,1
53452,146,3,2
7739,161,3,6
57477,31,3,2
73074,139,3,2
50030,151,3,3
68367,11,3,2
88336,41,3,1
70862,306,3,2
69843,153,3,2
49780,299,3,3
62071,51,3,2
78161,91,3,1
54683,41,3,2
46674,23,3,3
28600,205,3,4
58445,111,3,2
28534,111,3,4
94684,1,3,1
64230,176,3,2
7867,147,3,6
78873,121,3,1
43268,171,3,3
63103,129,3,2
7916,161,3,6
107725,19,3,0
83361,51,3,1
7922,233,3,6
12756,121,3,5
95551,63,3,1
8016,195,3,6
103144,53,3,0
49795,165,3,3
98368,17,3,0
7950,136,3,6
61362,201,3,2
54715,193,3,2
7961,153,3,6
50993,51,3,3
60417,31,3,2
61378,31,3,2
63767,41,3,2
75432,145,3,1
14763,133,3,5
73127,51,3,2
83375,51,3,1
7999,206,3,6
47906,151,3,3
10050,7,3,5
60428,101,3,2
58517,21,3,2
33194,163,3,3
54743,21,3,2
13672,601,3,5
12411,153,3,5
78821,21,3,1
74973,61,3,1
60011,113,3,2
13680,143,3,5
18227,141,3,5
13696,21,3,5
33781,201,3,3
60445,103,3,2
35549,361,3,3
67912,123,3,2
30412,21,3,4
74982,23,3,1
54777,125,3,2
24665,205,3,4
9974,141,3,5
79235,19,3,1
42522,11,3,3
41036,37,3,3
32854,149,3,3
24724,166,3,4
89562,21,3,1
96627,143,3,0
12448,169,3,5
42903,213,3,3
32850,91,3,3
61621,66,3,2
104872,141,3,0
30406,161,3,4
103403,21,3,0
58140,103,3,2
40102,131,3,3
95101,13,3,1
104806,31,3,0
24830,33,3,4
35596,193,3,3
52618,135,3,2
24858,131,3,4
43765,183,3,3
83794,3,3,1
21636,101,3,4
49835,149,3,3
41072,31,3,3
24887,141,3,4
24891,233,3,4
9941,253,3,5
61884,121,3,2
24913,61,3,4
54828,111,3,2
70950,131,3,2
106604,41,3,0
24945,151,3,4
75534,71,3,1
70958,101,3,2
107450,21,3,0
54839,121,3,2
47842,163,3,3
24994,277,3,4
24996,156,3,4
68060,26,3,2
35634,167,3,3
67494,35,3,2
74294,41,3,1
54846,221,3,2
49980,43,3,3
35645,215,3,3
12492,31,3,5
54855,193,3,2
9893,51,3,5
84942,41,3,1
99065,131,3,0
99486,1,3,0
67681,21,3,2
109987,25,3,0
49861,97,3,3
78627,153,3,1
9880,151,3,5
49878,155,3,3
18047,111,3,5
79248,31,3,1
49884,133,3,3
67203,101,3,2
91864,136,3,1
104768,101,3,0
84551,56,3,1
38917,185,3,3
49886,56,3,3
73399,71,3,1
105599,75,3,0
100249,1,3,0
30381,83,3,4
53468,201,3,2
57898,31,3,2
54922,61,3,2
91653,133,3,1
98215,1,3,0
54929,135,3,2
12603,451,3,5
92039,35,3,1
95642,111,3,1
85750,113,3,1
77350,25,3,1
43604,43,3,3
12535,196,3,5
99078,1,3,0
85517,11,3,1
103180,101,3,0
9774,245,3,5
106647,131,3,0
54955,123,3,2
43770,19,3,3
67708,173,3,2
25359,345,3,4
79057,117,3,1
97100,171,3,0
12557,175,3,5
42940,23,3,3
109422,55,3,0
10523,171,3,5
30363,159,3,4
25418,153,3,4
13384,158,3,5
17971,145,3,5
89244,127,3,1
29914,155,3,4
109992,31,3,0
82600,111,3,1
71086,33,3,2
35812,171,3,3
76886,113,3,1
60648,65,3,2
49441,151,3,3
29582,61,3,4
60026,61,3,2
55076,101,3,2
89692,127,3,1
29580,91,3,4
9700,78,3,5
91355,178,3,1
33163,133,3,3
17937,191,3,5
89695,107,3,1
25529,111,3,4
95676,116,3,1
90615,181,3,1
64610,3,3,2
47724,131,3,3
9667,201,3,5
52559,143,3,2
47699,11,3,3
58164,35,3,2
17907,223,3,5
13818,51,3,5
21755,29,3,4
64553,153,3,2
52555,163,3,2
21775,51,3,4
83591,101,3,1
13406,236,3,5
91006,23,3,1
56164,95,3,2
25640,135,3,4
9634,219,3,5
38516,129,3,3
9618,141,3,5
43791,23,3,3
43592,141,3,3
13821,645,3,5
95699,13,3,1
9609,25,3,5
9597,146,3,5
56227,116,3,2
78808,33,3,1
13056,163,3,5
74725,69,3,1
25766,207,3,4
25772,141,3,4
40388,253,3,3
64309,23,3,2
70363,21,3,2
69818,63,3,2
32628,193,3,3
59372,157,3,2
69452,131,3,2
95383,141,3,1
36971,64,3,3
30075,203,3,4
111756,111,3,0
25849,199,3,4
101157,47,3,0
109496,131,3,0
25876,11,3,4
60051,41,3,2
58008,166,3,2
74261,11,3,1
17784,221,3,5
85747,31,3,1
79278,15,3,1
37014,113,3,3
42519,327,3,3
110435,15,3,0
74246,111,3,1
99131,15,3,0
76902,41,3,1
25935,101,3,4
111416,25,3,0
52494,73,3,2
63217,11,3,2
9575,149,3,5
38503,133,3,3
57834,23,3,2
63219,133,3,2
44240,41,3,3
73567,23,3,1
10465,41,3,5
52480,171,3,2
26024,171,3,4
65108,65,3,2
50204,267,3,3
96100,101,3,1
33841,11,3,3
99502,33,3,0
10727,56,3,5
74467,101,3,1
37088,21,3,3
108420,136,3,0
108147,13,3,0
73663,153,3,1
69391,145,3,2
50192,127,3,3
80252,11,3,1
43954,211,3,3
33861,141,3,3
26125,169,3,4
43801,211,3,3
17646,81,3,5
76066,153,3,1
44074,154,3,3
26141,141,3,4
60762,136,3,2
53986,71,3,2
96728,123,3,0
53383,33,3,2
69376,187,3,2
44393,131,3,3
61535,133,3,2
26181,83,3,4
86377,53,3,1
13011,181,3,5
96376,31,3,0
43939,201,3,3
101424,45,3,0
26211,153,3,4
42722,133,3,3
56433,13,3,2
26214,171,3,4
37172,145,3,3
98625,11,3,0
91383,53,3,1
94586,111,3,1
77116,29,3,1
13953,41,3,5
13235,173,3,5
26257,191,3,4
19046,226,3,4
33199,149,3,3
63968,73,3,2
30835,381,3,4
82772,101,3,1
87901,165,3,1
13977,276,3,5
75956,11,3,1
82778,43,3,1
40734,33,3,3
21018,181,3,4
105156,176,3,0
14009,55,3,5
75158,11,3,1
98765,31,3,0
71316,163,3,2
75502,41,3,1
97006,121,3,0
41306,171,3,3
56537,115,3,2
60837,173,3,2
52409,117,3,2
19014,226,3,4
53498,135,3,2
10463,56,3,5
19011,125,3,4
11074,421,3,5
26415,131,3,4
105469,113,3,0
76058,161,3,1
58413,135,3,2
56593,147,3,2
59695,171,3,2
17509,136,3,5
26445,121,3,4
58539,139,3,2
99176,21,3,0
82837,55,3,1
90349,55,3,1
54028,41,3,2
41344,131,3,3
77192,3,3,1
79326,181,3,1
17497,141,3,5
61895,56,3,2
91415,51,3,1
97127,11,3,0
81995,37,3,1
29399,41,3,4
29392,321,3,4
88093,31,3,1
14044,185,3,5
52379,201,3,2
11,213,3,6
105333,141,3,0
17,236,3,6
69277,181,3,2
59279,149,3,2
84712,153,3,1
43615,121,3,3
34,173,3,6
36,325,3,6
104767,131,3,0
51,176,3,6
14047,156,3,5
17423,191,3,5
99497,11,3,0
90439,11,3,1
76915,121,3,1
69789,143,3,2
66,403,3,6
100598,41,3,0
88082,31,3,1
40235,161,3,3
22054,83,3,4
21690,255,3,4
84241,26,3,1
10894,63,3,5
104774,113,3,0
95000,126,3,1
30567,96,3,4
13145,131,3,5
17359,141,3,5
57789,43,3,2
41402,111,3,3
92073,96,3,1
29889,75,3,4
17355,209,3,5
113,443,3,6
91204,61,3,1
85855,143,3,1
69212,121,3,2
119,281,3,6
84234,151,3,1
86290,55,3,1
91845,121,3,1
82016,51,3,1
77157,85,3,1
21519,133,3,4
56702,81,3,2
44511,117,3,3
26612,71,3,4
56703,190,3,2
91095,1,3,1
97558,21,3,0
17283,121,3,5
159,141,3,6
26629,61,3,4
100985,11,3,0
64594,153,3,2
23091,41,3,4
23097,201,3,4
11136,351,3,5
71441,43,3,2
67835,151,3,2
23120,171,3,4
52212,151,3,2
32343,163,3,3
192,413,3,6
88656,31,3,1
103610,69,3,0
200,315,3,6
47473,143,3,3
64656,121,3,2
33970,663,3,3
67055,131,3,2
107292,11,3,0
26671,151,3,4
42291,21,3,3
52191,71,3,2
56716,291,3,2
38419,166,3,3
26675,75,3,4
59229,356,3,2
11142,336,3,5
54055,207,3,2
74787,111,3,1
63315,21,3,2
273,151,3,6
49625,21,3,3
26701,247,3,4
13485,150,3,5
62749,125,3,2
89300,36,3,1
50405,261,3,3
295,401,3,6
98149,131,3,0
12963,155,3,5
325,141,3,6
339,347,3,6
358,365,3,6
13132,243,3,5
90522,40,3,1
59227,345,3,2
47467,135,3,3
29335,161,3,4
387,183,3,6
69770,73,3,2
97594,13,3,0
69151,143,3,2
33051,155,3,3
406,411,3,6
52879,171,3,2
69148,143,3,2
29314,67,3,4
96941,21,3,0
29304,181,3,4
17078,206,3,5
74134,31,3,1
26761,103,3,4
30910,131,3,4
456,561,3,6
80034,81,3,1
89010,63,3,1
76209,11,3,1
44654,121,3,3
66993,31,3,2
18819,139,3,4
95264,43,3,1
44658,156,3,3
54118,115,3,2
71491,166,3,2
70570,11,3,2
107633,31,3,0
17036,191,3,5
69758,43,3,2
91598,41,3,1
515,225,3,6
92504,26,3,1
58380,41,3,2
17021,23,3,5
44683,81,3,3
71504,121,3,2
9146,388,3,6
10427,176,3,5
52096,183,3,2
58587,21,3,2
59193,352,3,2
82055,1,3,1
21692,111,3,4
62759,35,3,2
562,141,3,6
77295,11,3,1
29260,141,3,4
12947,63,3,5
14167,131,3,5
588,348,3,6
52068,51,3,2
600,157,3,6
34033,156,3,3
61676,1,3,2
44714,83,3,3
82927,75,3,1
77310,11,3,1
33047,161,3,3
98952,1,3,0
14175,181,3,5
80014,145,3,1
16915,121,3,5
107825,111,3,0
50625,95,3,3
695,213,3,6
37467,115,3,3
708,51,3,6
62772,211,3,2
89131,151,3,1
86916,11,3,1
95836,1,3,1
60945,45,3,2
32215,261,3,3
71538,35,3,2
728,659,3,6
107925,111,3,0
733,73,3,6
9070,111,3,6
37475,291,3,3
34042,345,3,3
47375,33,3,3
9054,46,3,6
102647,13,3,0
69074,66,3,2
37484,93,3,3
10907,213,3,5
69073,23,3,2
16879,31,3,5
59182,280,3,2
71572,131,3,2
56854,51,3,2
106367,23,3,0
53226,113,3,2
65375,59,3,2
33532,153,3,3
33349,51,3,3
40801,101,3,3
68220,116,3,2
14240,179,3,5
69826,103,3,2
838,283,3,6
76035,166,3,1
842,231,3,6
16827,61,3,5
49195,116,3,3
50154,11,3,3
53030,33,3,2
860,1681,3,6
40400,95,3,3
44865,37,3,3
44875,153,3,3
14265,130,3,5
21175,141,3,4
56858,23,3,2
65398,41,3,2
53266,41,3,2
71581,126,3,2
86954,31,3,1
49454,141,3,3
33540,181,3,3
54209,31,3,2
76032,143,3,1
13508,353,3,5
34057,113,3,3
54221,133,3,2
58376,123,3,2
54224,11,3,2
109355,13,3,0
100323,11,3,0
59160,393,3,2
29203,171,3,4
53127,153,3,2
94929,3,3,1
84201,71,3,1
43846,171,3,3
18692,161,3,4
103306,11,3,0
95463,1,3,1
30182,153,3,4
59895,171,3,2
49154,31,3,3
92396,25,3,1
69019,131,3,2
56908,131,3,2
41487,273,3,3
16712,161,3,5
89929,63,3,1
100200,63,3,0
16699,31,3,5
18682,75,3,4
58607,161,3,2
53120,11,3,2
51878,165,3,2
43141,165,3,3
32130,31,3,3
16680,175,3,5
41491,141,3,3
32121,93,3,3
104538,133,3,0
98306,136,3,0
51868,181,3,2
8951,5,3,6
10717,133,3,5
59547,49,3,2
106477,21,3,0
86993,31,3,1
74101,43,3,1
99545,23,3,0
18673,141,3,4
84640,159,3,1
53575,547,3,2
100454,23,3,0
29173,1,3,4
75252,31,3,1
44044,123,3,3
1154,196,3,6
100261,179,3,0
75890,111,3,1
42078,101,3,3
78867,51,3,1
77618,11,3,1
106461,23,3,0
33272,201,3,3
62959,55,3,2
16558,96,3,5
27172,61,3,4
56938,39,3,2
18665,163,3,4
100007,41,3,0
32045,371,3,3
23450,206,3,4
27194,273,3,4
51816,1,3,2
56947,25,3,2
64965,1,3,2
32042,221,3,3
14384,281,3,5
56955,121,3,2
104429,21,3,0
70320,11,3,2
88525,126,3,1
13123,242,3,5
79104,65,3,1
91875,131,3,1
68939,236,3,2
13515,182,3,5
70073,161,3,2
63365,143,3,2
1283,151,3,6
77663,133,3,1
1289,181,3,6
13517,151,3,5
74051,21,3,1
51778,123,3,2
8842,203,3,6
10384,196,3,5
27226,131,3,4
93781,101,3,1
59518,254,3,2
92213,23,3,1
96086,1,3,1
97076,11,3,0
16380,41,3,5
12866,213,3,5
104214,111,3,0
99769,31,3,0
110525,13,3,0
74047,41,3,1
66901,11,3,2
97996,123,3,0
104213,11,3,0
16311,116,3,5
29090,55,3,4
23511,165,3,4
87614,53,3,1
75782,13,3,1
13521,141,3,5
51719,123,3,2
101005,137,3,0
74045,73,3,1
76626,73,3,1
51708,151,3,2
12250,223,3,5
27279,235,3,4
29083,1016,3,4
87059,43,3,1
27287,71,3,4
108020,33,3,0
74036,68,3,1
8774,625,3,6
38802,139,3,3
54290,123,3,2
89975,11,3,1
77386,13,3,1
89384,43,3,1
30036,131,3,4
95974,99,3,1
65541,41,3,2
66863,161,3,2
70662,25,3,2
29967,3,3,4
16199,141,3,5
68866,31,3,2
108567,35,3,0
87863,131,3,1
79779,31,3,1
51648,121,3,2
67504,31,3,2
57693,51,3,2
80795,141,3,1
59516,61,3,2
100687,125,3,0
68028,13,3,2
78392,131,3,1
37664,143,3,3
65573,23,3,2
70680,153,3,2
59032,153,3,2
52786,155,3,2
97360,141,3,0
58400,37,3,2
21251,141,3,4
30712,1,3,4
68827,31,3,2
104079,103,3,0
29033,93,3,4
68818,148,3,2
2724,276,3,6
63618,101,3,2
100106,31,3,0
86565,185,3,1
27360,161,3,4
41535,55,3,3
14789,191,4,5
50262,61,4,3
49466,121,4,3
10799,133,4,5
58411,55,4,2
106872,25,4,0
13179,233,4,5
79176,43,4,1
10879,341,4,5
10882,146,4,5
58122,205,4,2
106209,13,4,0
108477,55,4,0
10915,351,4,5
75685,31,4,1
30043,196,4,4
13103,301,4,5
10975,256,4,5
61728,151,4,2
43398,133,4,3
39081,221,4,3
11021,206,4,5
110766,11,4,0
90489,133,4,1
33171,213,4,3
30121,161,4,4
13002,170,4,5
79133,171,4,1
39076,35,4,3
49622,139,4,3
49637,135,4,3
50160,111,4,3
109511,179,4,0
83751,31,4,1
58210,76,4,2
30210,233,4,4
38793,129,4,3
96102,45,4,0
30240,21,4,4
79102,23,4,1
49704,701,4,3
50083,61,4,3
30459,173,4,4
30435,222,4,4
50039,140,4,3
39011,23,4,3
30314,77,4,4
67757,71,4,2
73650,245,4,1
79039,27,4,1
43996,139,4,3
58310,144,4,2
79049,35,4,1
30376,111,4,4
30370,151,4,4
40659,223,4,3
59601,413,4,2
40665,529,4,3
21825,289,4,4
84503,66,4,1
33137,71,4,3
19065,93,4,4
69806,171,4,2
60062,39,4,2
21889,169,4,4
84696,207,4,1
43680,153,4,3
62700,147,4,2
40740,167,4,3
52940,141,4,2
96592,52,4,0
105432,159,4,0
69793,135,4,2
40240,241,4,3
70509,121,4,2
22059,183,4,4
33095,123,4,3
22065,21,4,4
54044,197,4,2
74779,41,4,1
104832,86,4,0
52902,53,4,2
64046,57,4,2
82027,127,4,1
74443,76,4,1
33058,235,4,3
89304,151,4,1
18893,131,4,4
92262,131,4,1
18790,305,4,4
18787,197,4,4
59553,121,4,2
91222,135,4,1
54187,147,4,2
23317,11,4,4
54205,171,4,2
18693,23,4,4
108628,3,4,0
69742,51,4,2
23437,193,4,4
33011,121,4,3
102762,11,4,0
82088,179,4,1
23495,174,4,4
18619,225,4,4
86649,141,4,1
34116,352,4,3
92332,111,4,1
64035,121,4,2
23567,146,4,4
40857,88,4,3
32947,81,4,3
54343,183,4,4
54353,53,4,2
23679,181,4,4
54390,133,4,2
32940,121,4,3
69689,121,4,2
42831,41,4,3
80461,288,4,1
54439,66,4,2
23800,45,4,4
54442,155,4,2
91971,147,4,1
18481,134,4,4
23850,175,4,4
70749,37,4,2
23905,49,4,4
23911,171,4,4
52738,213,4,2
54534,155,4,2
64200,183,4,2
18369,155,4,4
52726,195,4,2
33335,131,4,3
24157,81,4,4
91262,31,4,1
18321,11,4,5
18315,151,4,5
84872,131,4,1
20903,109,4,4
82308,41,4,1
80416,23,4,1
35503,163,4,3
52678,165,4,2
24412,291,4,4
24423,33,4,4
24453,11,4,4
24478,158,4,4
88881,31,4,1
20926,107,4,4
24575,163,4,4
18221,237,4,5
20933,211,4,4
74319,21,4,1
24742,81,4,4
89582,43,4,1
76007,41,4,1
69557,65,4,2
59422,119,4,2
74300,21,4,1
54820,141,4,2
62725,134,4,2
96652,135,4,0
99063,93,4,0
35650,171,4,3
96653,23,4,0
75028,29,4,1
69538,75,4,2
25163,141,4,4
70999,101,4,2
25218,216,4,4
62479,9,4,2
108233,49,4,0
74281,115,4,1
60574,123,4,2
105824,21,4,0
82549,127,4,1
59387,171,4,2
25345,197,4,4
59385,323,4,2
53169,63,4,2
84971,161,4,1
99926,67,4,0
42945,263,4,3
74279,131,4,1
35809,167,4,3
80328,111,4,1
35817,186,4,3
63171,181,4,2
69488,157,4,2
35902,144,4,3
63181,99,4,2
108717,11,4,0
74267,178,4,1
75096,13,4,1
108624,135,4,0
25742,226,4,4
62446,229,4,2
76087,127,4,1
71179,135,4,2
56233,131,4,2
36964,139,4,3
97039,87,4,0
62642,35,4,2
82702,187,4,1
25915,214,4,4
17771,96,4,5
106388,111,4,0
59343,301,4,2
75982,151,4,1
60733,119,4,2
85744,151,4,1
17699,81,4,5
76768,141,4,1
86014,11,4,1
97468,156,4,0
33466,211,4,3
93591,122,4,1
17640,186,4,5
17636,195,4,5
37153,145,4,3
43048,141,4,3
107170,66,4,0
82764,95,4,1
43060,55,4,3
60813,153,4,2
26316,63,4,4
32511,190,4,3
56549,146,4,2
82808,11,4,1
53352,145,4,2
88749,58,4,1
108211,121,4,0
56589,11,4,2
100320,16,4,0
107031,1,4,0
71375,63,4,2
26519,191,4,4
108738,23,4,0
103866,23,4,0
62743,74,4,2
62,654,4,6
56654,171,4,2
88709,37,4,1
86599,45,4,1
56655,273,4,2
95008,153,4,1
59868,33,4,2
75198,11,4,1
56679,81,4,2
106,190,4,6
115,579,4,6
88680,147,4,1
63304,159,4,2
52250,177,4,2
44530,117,4,3
65053,71,4,2
33501,143,4,3
17256,38,4,5
17250,346,4,5
74166,183,4,1
64339,72,4,2
110945,49,4,0
108739,391,4,0
80761,125,4,1
69169,288,4,2
26700,186,4,4
86798,23,4,1
80071,33,4,1
71464,137,4,2
111725,46,4,0
322,782,4,6
41419,109,4,3
42599,191,4,3
112195,13,4,0
26748,131,4,4
413,211,4,6
65274,73,4,2
56748,163,4,2
474,385,4,6
109190,21,4,0
43110,143,4,3
44673,161,4,3
52106,155,4,2
93685,183,4,1
554,393,4,6
26814,187,4,4
69109,230,4,2
105968,76,4,0
103309,45,4,0
65309,131,4,2
65319,197,4,2
16964,441,4,5
96494,30,4,0
26899,166,4,4
77574,161,4,1
811,206,4,6
59178,338,4,2
32177,143,4,3
39820,71,4,3
846,341,4,6
42275,115,4,3
86765,46,4,1
41463,171,4,3
65409,151,4,2
32164,186,4,3
44965,215,4,3
26976,131,4,4
109820,31,4,0
85147,45,4,1
16807,453,4,5
974,233,4,6
982,255,4,6
59149,151,4,2
60974,193,4,2
59142,346,4,2
59136,83,4,2
96529,138,4,0
21198,225,4,4
1133,269,4,6
89139,23,4,1
56936,191,4,2
105295,23,4,0
97629,36,4,0
1237,310,4,6
88539,261,4,1
45107,171,4,3
79863,227,4,1
89961,113,4,1
56963,143,4,2
75868,81,4,1
77664,23,4,1
39751,133,4,3
85183,141,4,1
27231,63,4,4
37604,137,4,3
97514,164,4,0
74525,215,4,1
16310,219,4,5
107660,11,4,0
31949,153,4,3
31948,171,4,3
74040,135,4,1
59047,23,4,2
79782,41,4,1
74028,21,4,1
89979,31,4,1
71705,31,4,2
16213,196,4,5
16212,196,4,5
64363,131,4,2
65556,61,4,2
2614,91,4,6
2643,339,4,6
31846,2041,4,3
2668,269,4,6
51624,43,4,2
2695,231,4,6
51605,61,4,2
77745,135,4,1
97683,41,4,0
99244,155,4,0
59028,125,4,2
100700,75,4,0
2841,229,4,6
45336,71,4,3
33242,189,4,3
31736,243,4,4
87145,21,4,1
2920,341,4,6
42220,45,4,3
2968,179,4,6
91801,109,4,1
86518,151,4,1
3083,171,4,6
45450,135,4,3
31718,248,4,4
65733,113,4,2
3108,155,4,6
42622,208,4,3
20327,304,4,4
3132,208,4,6
3159,420,4,6
37739,183,4,3
45545,183,4,3
65781,123,4,2
57099,76,4,2
37760,105,4,3
59010,41,4,2
43514,161,4,3
31627,61,4,4
27645,155,4,4
15768,173,4,5
87204,31,4,1
31626,165,4,4
39624,151,4,3
3457,181,4,6
15735,358,4,5
71824,63,4,2
68686,166,4,2
63402,143,4,2
3530,63,4,6
15693,73,4,5
57148,161,4,2
51431,209,4,2
45766,145,4,3
51424,41,4,2
91528,21,4,1
15685,186,4,5
57178,136,4,2
15656,151,4,5
45827,167,4,3
45852,171,4,3
4717,163,4,6
4760,86,4,6
83209,163,4,1
59919,73,4,2
15543,241,4,5
71918,157,4,2
61156,115,4,2
66068,71,4,2
87289,159,4,1
85278,21,4,1
46007,91,4,3
15464,125,4,5
4947,69,4,6
15430,287,4,5
4968,171,4,6
57298,123,4,2
31504,46,4,4
27989,156,4,4
98402,161,4,0
37976,163,4,3
66134,146,4,2
84113,169,4,1
66177,161,4,2
28035,344,4,4
79602,71,4,1
86594,113,4,1
41699,173,4,3
28086,108,4,4
5200,291,4,6
39547,219,4,3
106808,1,4,0
77338,106,4,1
53303,111,4,2
46282,125,4,3
92532,43,4,1
5290,163,4,6
63487,141,4,2
38047,343,4,3
