id,reputation,comment_count,age
37752,161,1,3
37771,51,1,3
37783,121,1,3
95382,21,1,1
95356,1,1,1
37796,153,1,3
37804,51,1,3
95291,1,1,1
37809,161,1,3
37827,11,1,3
37849,101,1,3
37863,101,1,3
95232,1,1,1
37898,113,1,3
110351,1,1,0
37924,534,1,3
37951,101,1,3
37962,101,1,3
37976,163,1,3
37977,21,1,3
37983,1,1,3
95184,21,1,1
38001,101,1,3
38086,111,1,3
110348,11,1,0
38105,61,1,3
95092,3,1,1
95077,1,1,1
110321,113,1,0
38138,101,1,3
3085,119,1,6
3106,13,1,6
38245,101,1,3
38264,121,1,3
95075,111,1,1
95027,1,1,1
38314,109,1,3
95026,115,1,1
94997,3,1,1
94976,101,1,1
38370,103,1,3
94959,101,1,1
38385,113,1,3
38390,141,1,3
38419,166,1,3
38438,109,1,3
38440,51,1,3
38446,139,1,3
38460,139,1,3
94921,101,1,1
94862,11,1,1
94836,1,1,1
38522,101,1,3
38523,53,1,3
38526,101,1,3
38573,101,1,3
3133,111,1,6
38589,101,1,3
110286,101,1,0
3152,216,1,6
38630,121,1,3
94816,1,1,1
38665,1,1,3
38670,121,1,3
38672,131,1,3
38675,1,1,3
110237,9,1,0
38693,126,1,3
38703,13,1,3
110229,111,1,0
38714,101,1,3
38719,1,1,3
38723,3,1,3
3178,111,1,6
94742,11,1,1
38781,1,1,3
94719,21,1,1
38827,101,1,3
3181,26,1,6
38861,1,1,3
38864,253,1,3
38880,101,1,3
94669,1,1,1
38896,101,1,3
38901,1,1,3
38917,185,1,3
38976,101,1,3
38982,101,1,3
39000,1,1,3
94620,1,1,1
94609,131,1,1
39026,1,1,3
39052,196,1,3
39071,11,1,3
39079,1,1,3
39098,101,1,3
39136,121,1,3
39153,103,1,3
39187,101,1,3
112190,11,1,0
39212,101,1,3
3226,143,1,6
94578,121,1,1
94540,21,1,1
110227,33,1,0
39252,1,1,3
39263,101,1,3
39269,101,1,3
39274,111,1,3
39276,101,1,3
39287,13,1,3
39292,11,1,3
39294,101,1,3
39296,1,1,3
39302,11,1,3
39311,183,1,3
110218,21,1,0
39378,1,1,3
39380,3,1,3
39423,331,1,3
39461,543,1,3
3248,101,1,6
94513,13,1,1
94503,11,1,1
94473,101,1,1
39524,1,1,3
39534,11,1,3
3263,211,1,6
94394,103,1,1
39564,21,1,3
3279,121,1,6
39588,53,1,3
94378,13,1,1
39600,103,1,3
39608,101,1,3
39637,11,1,3
39646,101,1,3
39651,1,1,3
39656,121,1,3
3281,313,1,6
39727,101,1,3
39765,1,1,3
39811,351,1,3
94347,1,1,1
3284,191,1,6
151,203,1,6
94345,1,1,1
3313,123,1,6
39847,21,1,3
39903,101,1,3
39907,131,1,3
39908,101,1,3
39911,11,1,3
110196,31,1,0
39922,111,1,3
39941,23,1,3
94247,101,1,1
39965,41,1,3
39973,101,1,3
39974,43,1,3
94246,101,1,1
39988,101,1,3
39992,113,1,3
40010,151,1,3
3317,156,1,6
40028,1,1,3
94219,19,1,1
40035,113,1,3
94214,101,1,1
40048,111,1,3
40055,101,1,3
40059,1,1,3
94206,149,1,1
40102,131,1,3
40123,125,1,3
40130,101,1,3
40134,179,1,3
40135,101,1,3
40147,1,1,3
94197,101,1,1
40180,139,1,3
40209,121,1,3
40224,143,1,3
40226,101,1,3
40251,1,1,3
40255,33,1,3
40260,87,1,3
40265,121,1,3
94179,31,1,1
40326,119,1,3
110180,1,1,0
40345,101,1,3
40349,41,1,3
40357,119,1,3
94166,101,1,1
40372,13,1,3
40388,253,1,3
40413,116,1,3
3342,101,1,6
94165,3,1,1
40454,153,1,3
40467,11,1,3
40474,101,1,3
40484,1,1,3
94164,11,1,1
40535,1,1,3
94162,111,1,1
40541,101,1,3
40559,113,1,3
94159,11,1,1
40597,101,1,3
94157,13,1,1
40653,99,1,3
40657,101,1,3
3347,181,1,6
40710,101,1,3
40711,121,1,3
40717,1,1,3
94123,101,1,1
94091,101,1,1
40740,167,1,3
40749,1,1,3
40751,133,1,3
40766,101,1,3
3357,161,1,6
40795,139,1,3
40800,51,1,3
40801,101,1,3
40813,121,1,3
40815,31,1,3
40839,1,1,3
40850,101,1,3
40852,21,1,3
94033,121,1,1
94020,23,1,1
110163,101,1,0
3377,135,1,6
3378,101,1,6
40904,121,1,3
40908,181,1,3
40914,101,1,3
40930,101,1,3
3385,101,1,6
94003,21,1,1
40962,11,1,3
41008,95,1,3
41029,161,1,3
93963,11,1,1
93944,9,1,1
93939,61,1,1
41062,101,1,3
41071,101,1,3
93917,3,1,1
41083,101,1,3
41087,33,1,3
93909,11,1,1
41111,1,1,3
41162,119,1,3
41167,101,1,3
41176,101,1,3
93900,1,1,1
41200,39,1,3
93888,11,1,1
93887,13,1,1
41219,143,1,3
3400,143,1,6
93875,13,1,1
41254,146,1,3
41260,119,1,3
41266,131,1,3
3409,101,1,6
93861,101,1,1
93833,11,1,1
3410,121,1,6
41344,131,1,3
41345,105,1,3
93828,101,1,1
41385,23,1,3
41391,101,1,3
41394,101,1,3
41397,301,1,3
41409,3,1,3
41410,13,1,3
41414,43,1,3
93809,1,1,1
41448,113,1,3
93797,101,1,1
41454,111,1,3
153,101,1,6
41467,31,1,3
154,656,1,6
93756,11,1,1
41492,1,1,3
41499,1,1,3
41523,123,1,3
93752,1,1,1
41566,3,1,3
110131,1,1,0
93699,39,1,1
41615,135,1,3
93693,11,1,1
93680,1,1,1
93674,19,1,1
41651,101,1,3
41656,33,1,3
3439,31,1,6
41675,11,1,3
110113,109,1,0
93656,11,1,1
41701,1,1,3
93653,1,1,1
112174,1,1,0
93647,13,1,1
93577,121,1,1
110076,111,1,0
41785,11,1,3
93556,1,1,1
41805,101,1,3
41849,223,1,3
41854,66,1,3
41881,11,1,3
41885,101,1,3
92518,101,1,1
92504,26,1,1
41909,21,1,3
41913,23,1,3
92488,113,1,1
92458,101,1,1
41957,9,1,3
92437,1,1,1
41979,11,1,3
41987,1,1,3
41990,103,1,3
41995,111,1,3
3459,161,1,6
42029,119,1,3
42031,63,1,3
92426,11,1,1
42046,21,1,3
42069,207,1,3
42076,11,1,3
92382,101,1,1
42121,101,1,3
3482,121,1,6
42133,1,1,3
42171,133,1,3
42173,11,1,3
3486,61,1,6
42202,1,1,3
92361,11,1,1
110067,21,1,0
42225,13,1,3
92341,11,1,1
92340,101,1,1
42242,139,1,3
42243,16,1,3
3498,111,1,6
92322,101,1,1
42270,11,1,3
92280,1,1,1
42279,1,1,3
42322,121,1,3
110039,21,1,0
110027,1,1,0
42419,103,1,3
92262,131,1,1
42460,153,1,3
42485,111,1,3
92256,126,1,1
42495,11,1,3
92245,101,1,1
42501,21,1,3
3526,13,1,6
92241,101,1,1
3535,101,1,6
42535,163,1,3
42559,141,1,3
92211,101,1,1
92203,13,1,1
92199,11,1,1
42631,131,1,3
42648,163,1,3
92191,113,1,1
42696,121,1,3
92180,9,1,1
42730,33,1,3
92178,1,1,1
42742,151,1,3
42745,1,1,3
42781,113,1,3
42792,171,1,3
92177,1,1,1
42824,101,1,3
42828,101,1,3
112161,13,1,0
42831,41,1,3
42840,121,1,3
42846,146,1,3
42866,103,1,3
92155,111,1,1
3551,33,1,6
3570,109,1,6
92138,11,1,1
42940,23,1,3
92126,101,1,1
42969,153,1,3
92111,101,1,1
43027,11,1,3
43030,101,1,3
43045,11,1,3
43060,55,1,3
43061,151,1,3
92095,101,1,1
43092,101,1,3
92094,21,1,1
92081,101,1,1
43112,101,1,3
43119,101,1,3
43122,1,1,3
43126,101,1,3
43136,101,1,3
43140,1,1,3
43141,165,1,3
43159,143,1,3
43174,1,1,3
43178,101,1,3
92013,101,1,1
43200,251,1,3
109998,101,1,0
43210,45,1,3
43212,141,1,3
92010,11,1,1
43221,133,1,3
43228,156,1,3
91984,1,1,1
43267,101,1,3
43271,107,1,3
91976,101,1,1
43309,143,1,3
43317,131,1,3
43361,1,1,3
109987,25,1,0
43368,1,1,3
91966,1,1,1
43384,113,1,3
91962,101,1,1
91932,101,1,1
43444,121,1,3
91909,31,1,1
91896,11,1,1
91891,1,1,1
43463,103,1,3
91876,13,1,1
91869,3,1,1
91864,136,1,1
3586,1,1,6
91860,13,1,1
3587,63,1,6
43497,348,1,3
43502,103,1,3
43511,121,1,3
109981,101,1,0
43528,1,1,3
43569,131,1,3
43571,111,1,3
43578,31,1,3
43590,41,1,3
91847,21,1,1
43616,1,1,3
43621,111,1,3
43623,103,1,3
43636,61,1,3
112524,3,1,0
43645,83,1,3
43660,121,1,3
43665,1,1,3
3596,146,1,6
91791,1,1,1
91789,11,1,1
43707,86,1,3
43714,49,1,3
43720,29,1,3
43739,1,1,3
43741,1,1,3
43742,19,1,3
43744,121,1,3
91783,23,1,1
43791,23,1,3
91781,9,1,1
3598,13,1,6
43824,101,1,3
160,101,1,6
91746,11,1,1
91739,3,1,1
91735,49,1,1
91733,63,1,1
43954,211,1,3
91730,1,1,1
43977,13,1,3
91690,1,1,1
43996,139,1,3
109941,1,1,0
91688,101,1,1
109907,31,1,0
4647,538,1,6
44063,131,1,3
44079,103,1,3
91676,101,1,1
91673,21,1,1
44122,1,1,3
44131,1,1,3
44161,101,1,3
44188,165,1,3
44189,31,1,3
44190,103,1,3
44197,101,1,3
44207,13,1,3
44236,1,1,3
44244,11,1,3
44251,101,1,3
44256,1110,1,3
91653,133,1,1
44274,111,1,3
44290,121,1,3
44297,13,1,3
44308,101,1,3
44328,41,1,3
109884,3,1,0
44331,111,1,3
44339,23,1,3
44340,31,1,3
44350,149,1,3
44361,1,1,3
91602,101,1,1
44377,101,1,3
91598,41,1,1
112150,11,1,0
91556,21,1,1
44417,101,1,3
44424,21,1,3
44432,101,1,3
91555,141,1,1
44461,11,1,3
44464,133,1,3
44480,101,1,3
44496,109,1,3
91538,3,1,1
91523,101,1,1
44542,101,1,3
44551,101,1,3
91519,101,1,1
44574,11,1,3
44581,123,1,3
91507,1,1,1
44649,111,1,3
44654,121,1,3
91483,101,1,1
4686,43,1,6
44678,119,1,3
91460,101,1,1
91456,121,1,1
44714,83,1,3
44725,11,1,3
44726,21,1,3
44755,31,1,3
44762,101,1,3
4696,101,1,6
44772,101,1,3
44784,101,1,3
44789,131,1,3
44790,101,1,3
44804,123,1,3
91411,21,1,1
44811,1,1,3
44844,13,1,3
44886,121,1,3
91410,1,1,1
44901,111,1,3
44950,135,1,3
44968,63,1,3
44986,113,1,3
44991,111,1,3
44996,101,1,3
45007,101,1,3
45012,111,1,3
45018,9,1,3
45032,1,1,3
45033,45,1,3
45034,121,1,3
4715,101,1,6
91375,11,1,1
91319,113,1,1
91315,1,1,1
91314,103,1,1
45133,173,1,3
45136,143,1,3
45148,1,1,3
91311,101,1,1
91308,11,1,1
109867,3,1,0
45179,133,1,3
91303,101,1,1
4727,101,1,6
91295,101,1,1
45197,23,1,3
4729,101,1,6
45206,111,1,3
91262,31,1,1
45222,121,1,3
45232,43,1,3
91228,1,1,1
91211,13,1,1
45269,133,1,3
45278,11,1,3
45297,113,1,3
45299,153,1,3
45313,111,1,3
45328,101,1,3
45356,21,1,3
91210,101,1,1
45382,61,1,3
45407,1,1,3
91189,13,1,1
45448,9,1,3
45450,135,1,3
45458,33,1,3
45485,141,1,3
45503,101,1,3
4803,123,1,6
91176,101,1,1
45509,1,1,3
91150,11,1,1
4808,656,1,6
45531,301,1,3
91140,1,1,1
91137,1,1,1
4824,91,1,6
45577,121,1,3
4825,107,1,6
45597,1,1,3
91136,21,1,1
91105,101,1,1
45618,101,1,3
45637,101,1,3
91060,1,1,1
45675,11,1,3
45698,19,1,3
45704,101,1,3
4834,101,1,6
91033,123,1,1
45750,49,1,3
45756,163,1,3
45758,101,1,3
91030,1,1,1
91015,101,1,1
91006,23,1,1
90976,1,1,1
45772,1,1,3
70320,11,2,2
23398,586,2,4
111008,111,2,0
23403,135,2,4
80392,1,2,1
66019,41,2,2
89975,11,2,1
23420,61,2,4
94650,111,2,1
101025,1,2,0
70407,1,2,2
101012,103,2,0
23452,155,2,4
89961,113,2,1
70460,103,2,2
38960,1,2,3
23478,1856,2,4
275,233,2,6
23487,101,2,4
80325,11,2,1
80832,13,2,1
100928,31,2,0
70530,23,2,2
38983,3,2,3
70539,131,2,2
23521,351,2,4
100883,101,2,0
86002,3,2,1
85995,111,2,1
80272,116,2,1
80270,101,2,1
54236,351,2,2
23567,146,2,4
94593,123,2,1
23581,216,2,4
85988,21,2,1
111005,1,2,0
39048,101,2,3
47869,161,2,3
100875,101,2,0
70642,11,2,2
87641,11,2,1
70656,13,2,2
3203,141,2,6
54247,11,2,2
23633,111,2,4
70666,113,2,2
84822,71,2,1
39102,111,2,3
70680,153,2,2
70688,41,2,2
39109,3,2,3
39116,101,2,3
80143,101,2,1
70725,21,2,2
108058,11,2,0
23664,166,2,4
70759,105,2,2
23679,181,2,4
39135,33,2,3
23699,3,2,4
59097,156,2,2
70776,11,2,2
70779,41,2,2
39148,101,2,3
100857,13,2,0
59101,125,2,2
100842,1,2,0
112364,1,2,0
39174,101,2,3
54266,101,2,2
70829,101,2,2
39196,21,2,3
70832,178,2,2
6669,113,2,6
39208,115,2,3
111004,3,2,0
80071,33,2,1
70845,13,2,2
67239,121,2,2
61970,115,2,2
47958,155,2,3
23851,99,2,4
47959,11,2,3
64315,103,2,2
100705,21,2,0
48970,3,2,3
48984,101,2,3
87552,101,2,1
23915,111,2,4
8995,121,2,6
109599,103,2,0
70900,111,2,2
39286,141,2,3
87507,31,2,1
61988,101,2,2
85973,23,2,1
69275,9,2,2
59162,422,2,2
39308,251,2,3
54343,183,2,4
100700,75,2,0
100687,125,2,0
70999,101,2,2
39319,11,2,3
39322,133,2,3
39331,617,2,3
71033,11,2,2
94526,13,2,1
71042,1,2,2
49089,101,2,3
24053,13,2,4
49092,131,2,3
49097,113,2,3
3244,121,2,6
64339,72,2,2
71082,113,2,2
9388,313,2,5
71093,131,2,2
66036,125,2,2
39465,3,2,3
24157,81,2,4
54364,101,2,2
24180,111,2,4
24192,23,2,4
49112,21,2,3
94506,11,2,1
100597,101,2,0
71179,135,2,2
64356,147,2,2
24222,11,2,4
84758,101,2,1
71212,3,2,2
8063,33,2,6
100588,13,2,0
79966,51,2,1
24245,43,2,4
24246,103,2,4
9410,23,2,5
3255,213,2,6
62028,101,2,2
69772,103,2,2
66056,153,2,2
71294,11,2,2
79925,29,2,1
71301,133,2,2
62050,103,2,2
112026,61,2,0
24290,123,2,4
24292,101,2,4
108634,1,2,0
71357,111,2,2
39569,93,2,3
71361,101,2,2
49195,116,2,3
71371,41,2,2
71372,11,2,2
100533,141,2,0
89843,166,2,1
59242,33,2,2
24385,101,2,4
39601,23,2,3
71418,41,2,2
59245,1,2,2
83907,3,2,1
100523,13,2,0
39640,101,2,3
24412,291,2,4
39645,23,2,3
84756,11,2,1
71501,101,2,2
24439,121,2,4
100479,113,2,0
79879,103,2,1
54491,11,2,2
110977,3,2,0
89768,11,2,1
71535,101,2,2
24546,1,2,4
39664,89,2,3
71544,167,2,2
85925,5,2,1
71572,131,2,2
39715,129,2,3
79817,11,2,1
71602,13,2,2
39722,129,2,3
100430,21,2,0
62065,111,2,2
3283,123,2,6
100427,43,2,0
79765,11,2,1
39751,133,2,3
24662,171,2,4
24665,205,2,4
39764,43,2,3
67253,141,2,2
71725,121,2,2
71759,143,2,2
68869,13,2,2
39813,121,2,3
49308,3,2,3
49332,111,2,3
100408,43,2,0
1163,288,2,6
71828,141,2,2
71838,3,2,2
49341,101,2,3
71867,111,2,2
71879,51,2,2
100323,11,2,0
59267,101,2,2
110967,11,2,0
100318,68,2,0
24813,161,2,4
100307,109,2,0
79690,139,2,1
71923,133,2,2
110204,21,2,0
49354,51,2,3
100302,71,2,0
89724,73,2,1
9486,235,2,5
9488,145,2,5
100270,101,2,0
24887,141,2,4
72008,1,2,2
9489,109,2,5
39851,179,2,3
39854,503,2,3
39896,21,2,3
59271,23,2,2
73039,41,2,2
73042,21,2,2
49422,11,2,3
80969,133,2,1
49441,151,2,3
89710,1,2,1
7702,161,2,6
24968,218,2,4
79666,111,2,1
73125,3,2,2
100227,33,2,0
94331,101,2,1
24984,135,2,4
73147,1,2,2
79615,31,2,1
39934,606,2,3
100217,3,2,0
25004,3,2,4
9497,191,2,5
79600,11,2,1
79595,75,2,1
73227,33,2,2
49466,121,2,3
94309,13,2,1
69294,11,2,2
68934,41,2,2
73267,131,2,2
68939,236,2,2
73271,101,2,2
80807,1,2,1
85882,1,2,1
87385,1,2,1
112096,1,2,0
89589,31,2,1
83143,46,2,1
54612,55,2,2
59343,301,2,2
79547,11,2,1
25183,203,2,4
1167,101,2,6
64468,23,2,2
73370,101,2,2
64469,26,2,2
79542,51,2,1
40045,107,2,3
79530,21,2,1
64471,177,2,2
40051,193,2,3
49572,23,2,3
73428,1,2,1
73429,101,2,1
59363,165,2,2
25225,131,2,4
79489,3,2,1
108628,3,2,0
73457,3,2,1
73465,1,2,1
54663,131,2,2
84722,141,2,1
79480,1,2,1
100088,31,2,0
62128,121,2,2
25407,11,2,4
82596,1,2,1
85870,3,2,1
94199,148,2,1
110184,31,2,0
79374,11,2,1
54700,111,2,2
73525,41,2,1
89544,21,2,1
73546,63,2,1
3327,129,2,6
73566,61,2,1
73567,23,2,1
62159,53,2,2
40182,313,2,3
5103,205,2,6
49624,33,2,3
87363,1,2,1
73600,54,2,1
73609,61,2,1
25504,696,2,4
100066,27,2,0
94191,147,2,1
25531,111,2,4
25537,113,2,4
40250,101,2,3
64506,5,2,2
73654,53,2,1
59396,31,2,2
73671,1,2,1
49665,123,2,3
73678,33,2,1
54721,165,2,2
94186,111,2,1
73724,11,2,1
73726,1,2,1
40278,101,2,3
99909,13,2,0
79321,147,2,1
73751,119,2,1
40286,101,2,3
64517,101,2,2
54737,81,2,2
73792,41,2,1
99881,109,2,0
99874,11,2,0
80946,25,2,1
25704,1,2,4
79262,101,2,1
79235,19,2,1
73865,11,2,1
40330,119,2,3
25741,41,2,4
79228,121,2,1
89477,101,2,1
79199,1,2,1
59407,103,2,2
25750,109,2,4
99850,145,2,0
79195,153,2,1
73944,101,2,1
25759,126,2,4
80425,72,2,1
49733,63,2,3
59417,131,2,2
73994,23,2,1
89471,81,2,1
40391,46,2,3
40392,105,2,3
79180,11,2,1
79088,11,2,1
74018,1,2,1
9576,446,2,5
59422,119,2,2
79075,101,2,1
49770,71,2,3
87324,158,2,1
79058,41,2,1
49780,299,2,3
85850,23,2,1
74098,1,2,1
67347,113,2,2
49787,13,2,3
54820,141,2,2
25881,111,2,4
74140,155,2,1
25891,203,2,4
79038,113,2,1
62246,113,2,2
68226,27,2,2
25915,214,2,4
54835,3,2,2
74207,11,2,1
40546,121,2,3
74224,111,2,1
74230,101,2,1
79022,7,2,1
25934,131,2,4
74267,178,2,1
3346,139,2,6
25936,73,2,4
74281,115,2,1
84715,13,2,1
74300,21,2,1
25970,93,2,4
54839,121,2,2
25984,101,2,4
25997,13,2,4
26009,19,2,4
40590,33,2,3
64563,103,2,2
49861,97,2,3
69315,11,2,2
64569,109,2,2
40659,223,2,3
26064,1,2,4
74414,41,2,1
99775,21,2,0
26085,155,2,4
26090,21,2,4
74443,76,2,1
49884,133,2,3
83830,1,2,1
110897,21,2,0
250,861,2,6
277,101,2,6
40720,203,2,3
54893,103,2,2
66194,13,2,2
109592,31,2,0
80547,101,2,1
26149,3,2,4
40750,82,2,3
26166,33,2,4
62358,31,2,2
9629,101,2,5
74591,21,2,1
59547,49,2,2
64599,11,2,2
99643,1,2,0
74631,31,2,1
26211,153,2,4
94080,256,2,1
50007,113,2,3
85757,1,2,1
50013,661,2,3
26223,111,2,4
94040,13,2,1
62393,21,2,2
54929,135,2,2
26257,191,2,4
78967,101,2,1
94034,113,2,1
74724,103,2,1
69343,21,2,2
80906,116,2,1
26316,63,2,4
8381,113,2,6
69951,1,2,2
74751,101,2,1
50074,61,2,3
3360,151,2,6
54968,119,2,2
50083,61,2,3
54981,13,2,2
1272,333,2,6
74831,3,2,1
26413,111,2,4
83120,1,2,1
59608,15,2,2
78933,111,2,1
89394,13,2,1
59615,140,2,2
8110,226,2,6
89384,43,2,1
74895,73,2,1
99575,3,2,0
74908,101,2,1
70073,161,2,2
40965,23,2,3
93967,101,2,1
41004,131,2,3
26519,191,2,4
99531,13,2,0
87257,123,2,1
78901,1,2,1
62515,21,2,2
50158,173,2,3
50160,111,2,3
75010,101,2,1
7713,113,2,6
75015,11,2,1
99504,3,2,0
55028,13,2,2
26589,3,2,4
78870,55,2,1
75070,1,2,1
55042,1,2,2
26606,23,2,4
112005,21,2,0
82027,127,2,1
26612,71,2,4
75102,21,2,1
55051,29,2,2
99502,33,2,0
64651,187,2,2
75147,13,2,1
99486,1,2,0
64652,31,2,2
64655,21,2,2
26675,75,2,4
110132,13,2,0
78853,11,2,1
75209,1,2,1
26686,151,2,4
64656,121,2,2
75218,31,2,1
75222,1,2,1
89340,1,2,1
75232,93,2,1
41170,101,2,3
83066,103,2,1
75245,51,2,1
26724,91,2,4
55097,123,2,2
41196,1,2,3
59758,169,2,2
26752,113,2,4
50262,61,2,3
5180,131,2,6
93878,13,2,1
8111,101,2,6
75285,11,2,1
68254,31,2,2
26800,1065,2,4
41234,11,2,3
108739,391,2,0
78821,21,2,1
41245,3,2,3
26847,63,2,4
69785,41,2,2
99415,99,2,0
75372,101,2,1
99392,123,2,0
26898,1,2,4
75377,1,2,1
78801,101,2,1
68261,1,2,2
75390,35,2,1
50311,121,2,3
50312,51,2,3
50315,17,2,3
189,231,2,6
26961,111,2,4
41312,488,2,3
107963,101,2,0
87204,31,2,1
66353,116,2,2
50352,41,2,3
99312,101,2,0
78758,11,2,1
9003,167,2,6
75468,1,2,1
78756,1,2,1
93822,3,2,1
75484,21,2,1
1283,151,2,6
59855,151,2,2
8116,101,2,6
99247,1,2,0
89304,151,2,1
75511,13,2,1
75516,113,2,1
56207,31,2,2
9768,323,2,6
376,101,2,6
83794,3,2,1
89300,36,2,1
87194,141,2,1
59874,111,2,2
64711,21,2,2
75570,53,2,1
56237,21,2,2
66372,21,2,2
93783,1,2,1
69369,11,2,2
82979,21,2,1
27171,111,2,4
75630,111,2,1
1300,101,2,6
9801,179,2,5
50450,111,2,3
27189,1,2,4
99205,3,2,0
109464,113,2,0
41491,141,2,3
27213,103,2,4
82974,113,2,1
75687,23,2,1
99197,3,2,0
27229,186,2,4
78699,213,2,1
69958,51,2,2
27237,191,2,4
99184,123,2,0
87165,21,2,1
75828,131,2,1
75831,33,2,1
56292,123,2,2
78686,1,2,1
75848,23,2,1
75849,161,2,1
110803,3,2,0
110777,21,2,0
41532,103,2,3
41535,55,2,3
78683,91,2,1
75886,3,2,1
93743,101,2,1
56299,5,2,2
75911,21,2,1
41571,114,2,3
93727,13,2,1
109454,53,2,0
56302,56,2,2
84551,56,2,1
75954,3,2,1
78662,3,2,1
7722,113,2,6
78637,163,2,1
56339,51,2,2
41631,133,2,3
84543,101,2,1
108952,1,2,0
59901,255,2,2
27421,321,2,4
110125,133,2,0
76023,111,2,1
76025,101,2,1
9824,101,2,5
99127,21,2,0
41668,11,2,3
68283,173,2,2
27436,51,2,4
76056,23,2,1
76057,13,2,1
108730,1,2,0
99118,113,2,0
83747,11,2,1
9848,119,2,5
85641,146,2,1
41699,173,2,3
78563,9,2,1
50599,11,2,3
41717,101,2,3
41726,29,2,3
50603,89,2,3
50620,101,2,3
27534,101,2,4
41740,143,2,3
27540,129,2,4
76129,96,2,1
41741,81,2,3
89244,127,2,1
98986,11,2,0
9852,53,2,5
78512,51,2,1
27566,113,2,4
68306,27,2,2
27583,121,2,4
89230,11,2,1
76203,161,2,1
78482,11,2,1
76212,41,2,1
41764,111,2,3
93570,29,2,1
41777,131,2,3
50641,83,2,3
78448,121,2,1
69009,1,2,2
27634,113,2,4
76281,111,2,1
59930,31,2,2
41812,23,2,3
41828,1,2,3
64789,43,2,2
107911,13,2,0
50669,21,2,3
76332,11,2,1
41857,153,2,3
62673,23,2,2
27693,101,2,4
9893,51,2,5
76386,145,2,1
27702,148,2,4
66439,121,2,2
9910,121,2,5
110757,13,2,0
9924,111,2,5
76422,13,2,1
27729,173,2,4
93554,11,2,1
92553,143,2,1
76436,83,2,1
87128,141,2,1
27767,113,2,4
9941,253,2,5
50706,81,2,3
56421,109,2,2
98795,101,2,0
76484,163,2,1
27788,131,2,4
56432,101,2,2
89219,113,2,1
56433,13,2,2
27838,151,2,4
27844,199,2,4
76542,101,2,1
41948,109,2,3
76571,23,2,1
110755,11,2,0
59974,1,2,2
27873,112,2,4
50745,101,2,3
76590,3,2,1
62723,21,2,2
67472,101,2,2
83727,101,2,1
76631,41,2,1
41993,111,2,3
50765,151,2,3
66455,21,2,2
78314,21,2,1
76706,43,2,1
92429,101,2,1
27962,69,2,4
110072,21,2,0
66457,129,2,2
76738,113,2,1
78285,1,2,1
109422,55,2,0
62762,145,2,2
27984,201,2,4
27991,83,2,4
64856,89,2,2
92387,113,2,1
42060,161,2,3
78219,111,2,1
84508,3,2,1
78200,1,2,1
50831,101,2,3
76825,13,2,1
3470,101,2,6
28049,13,2,4
28062,11,2,4
28081,133,2,4
42082,1,2,3
78170,11,2,1
7739,161,2,6
69626,133,2,2
5249,191,2,6
56524,191,2,2
76923,9,2,1
42142,183,2,3
42170,1,2,3
50852,83,2,3
78150,31,2,1
76957,21,2,1
82407,111,2,1
76988,111,2,1
42187,143,2,3
7740,136,2,6
69020,3,2,2
42204,193,2,3
28209,56,2,4
77035,3,2,1
42205,313,2,3
28213,383,2,4
77057,11,2,1
60035,143,2,2
42214,163,2,3
66483,311,2,2
89139,23,2,1
28241,51,2,4
50874,129,2,3
42230,111,2,3
77122,101,2,1
77132,11,2,1
89124,186,2,1
60051,41,2,2
62824,31,2,2
42246,21,2,3
56600,131,2,2
28350,33,2,4
28367,121,2,4
78098,21,2,1
50917,21,2,3
50935,129,2,3
28437,101,2,4
56613,21,2,2
77173,133,2,1
87085,63,2,1
77196,21,2,1
77213,11,2,1
64895,119,2,2
77225,113,2,1
42345,131,2,3
92266,3,2,1
28522,31,2,4
77253,11,2,1
77254,11,2,1
50954,105,2,3
42377,111,2,3
3504,209,2,6
28562,173,2,4
50956,221,2,3
42417,61,2,3
78064,11,2,1
9246,41,2,6
42422,21,2,3
62856,11,2,2
42457,21,2,3
77319,101,2,1
77322,101,2,1
87082,101,2,1
69630,121,2,2
50992,129,2,3
2481,121,2,6
107868,11,2,0
77343,1,2,1
78059,93,2,1
28665,133,2,4
78058,161,2,1
50993,51,2,3
85592,141,2,1
77366,13,2,1
77377,1,2,1
157,451,2,6
89082,173,2,1
28716,146,2,4
28726,11,2,4
77428,11,2,1
77434,1,2,1
109394,41,2,0
42515,181,2,3
3530,63,2,6
9992,43,2,5
51029,5,2,3
56689,21,2,2
98617,111,2,0
98613,21,2,0
42531,586,2,3
60108,143,2,2
78024,103,2,1
77571,13,2,1
98611,11,2,0
69405,21,2,2
77602,13,2,1
77631,11,2,1
82970,1,2,1
110014,3,2,0
62887,81,2,2
87059,43,2,1
89055,41,2,1
28883,43,2,4
77704,1,2,1
51094,156,2,3
28915,111,2,4
77740,113,2,1
77743,81,2,1
28916,145,2,4
56719,133,2,2
42686,122,2,3
60125,1,2,2
77835,111,2,1
88974,113,2,1
42726,171,2,3
60129,121,2,2
98562,111,2,0
51131,261,2,3
60133,11,2,2
87043,13,2,1
60135,101,2,2
87038,31,2,1
56774,23,2,2
34,173,2,6
29090,55,2,4
62889,153,2,2
29118,101,2,4
67504,31,2,2
77956,101,2,1
98460,1,2,0
77961,1,2,1
77970,203,2,1
29137,181,2,4
9174,165,2,6
66539,41,2,2
29173,1,2,4
84467,121,2,1
92174,23,2,1
42854,11,2,3
29203,171,2,4
51230,41,2,3
